full_name,category,default_branch,commits_atom,releases_atom
Azure-Samples/appinsights-guestbook,samples,master,https://github.com/Azure-Samples/appinsights-guestbook/commits/master.atom,https://github.com/Azure-Samples/appinsights-guestbook/releases.atom
microsoft/BikeSharing360_BotApps,samples,master,https://github.com/microsoft/BikeSharing360_BotApps/commits/master.atom,https://github.com/microsoft/BikeSharing360_BotApps/releases.atom
microsoft/CSE-Telehealth-Samples,docs,main,https://github.com/microsoft/CSE-Telehealth-Samples/commits/main.atom,https://github.com/microsoft/CSE-Telehealth-Samples/releases.atom
Azure-Samples/azure-cosmos-db-change-feed-dotnet-retail-sample,samples,main,https://github.com/Azure-Samples/azure-cosmos-db-change-feed-dotnet-retail-sample/commits/main.atom,https://github.com/Azure-Samples/azure-cosmos-db-change-feed-dotnet-retail-sample/releases.atom
Azure-Samples/active-directory-dotnet-web-single-sign-out,samples,multitenant,https://github.com/Azure-Samples/active-directory-dotnet-web-single-sign-out/commits/multitenant.atom,https://github.com/Azure-Samples/active-directory-dotnet-web-single-sign-out/releases.atom
microsoft/WingTipTickets,training,master,https://github.com/microsoft/WingTipTickets/commits/master.atom,https://github.com/microsoft/WingTipTickets/releases.atom
Azure-Samples/active-directory-b2c-advanced-policies,samples,master,https://github.com/Azure-Samples/active-directory-b2c-advanced-policies/commits/master.atom,https://github.com/Azure-Samples/active-directory-b2c-advanced-policies/releases.atom
Azure-Samples/azure-functions-tests,samples,master,https://github.com/Azure-Samples/azure-functions-tests/commits/master.atom,https://github.com/Azure-Samples/azure-functions-tests/releases.atom
Azure-Samples/azure-sdk-for-net-storage-blob-upload-download,samples,master,https://github.com/Azure-Samples/azure-sdk-for-net-storage-blob-upload-download/commits/master.atom,https://github.com/Azure-Samples/azure-sdk-for-net-storage-blob-upload-download/releases.atom
Azure-Samples/Cognitive-Services-Vision-Solution-Templates,samples,master,https://github.com/Azure-Samples/Cognitive-Services-Vision-Solution-Templates/commits/master.atom,https://github.com/Azure-Samples/Cognitive-Services-Vision-Solution-Templates/releases.atom
microsoft/Ros-Orchestration,samples,master,https://github.com/microsoft/Ros-Orchestration/commits/master.atom,https://github.com/microsoft/Ros-Orchestration/releases.atom
microsoft/satcheljs-todomvc,samples,master,https://github.com/microsoft/satcheljs-todomvc/commits/master.atom,https://github.com/microsoft/satcheljs-todomvc/releases.atom
MicrosoftDocs/VPATJ,docs,main,https://github.com/MicrosoftDocs/VPATJ/commits/main.atom,https://github.com/MicrosoftDocs/VPATJ/releases.atom
microsoft/MXDial-IoT-Sample,samples,master,https://github.com/microsoft/MXDial-IoT-Sample/commits/master.atom,https://github.com/microsoft/MXDial-IoT-Sample/releases.atom
microsoft/BotFramework-BlogSamples,samples,master,https://github.com/microsoft/BotFramework-BlogSamples/commits/master.atom,https://github.com/microsoft/BotFramework-BlogSamples/releases.atom
microsoft/AISchoolTutorials,training,master,https://github.com/microsoft/AISchoolTutorials/commits/master.atom,https://github.com/microsoft/AISchoolTutorials/releases.atom
microsoft/helium-ui,docs,master,https://github.com/microsoft/helium-ui/commits/master.atom,https://github.com/microsoft/helium-ui/releases.atom
Azure-Samples/js-e2e-azure-function-upload-file,samples,main,https://github.com/Azure-Samples/js-e2e-azure-function-upload-file/commits/main.atom,https://github.com/Azure-Samples/js-e2e-azure-function-upload-file/releases.atom
microsoft/Inventory-Management-for-IoT-Connected-Coolers-Solution-Accelerator,samples,main,https://github.com/microsoft/Inventory-Management-for-IoT-Connected-Coolers-Solution-Accelerator/commits/main.atom,https://github.com/microsoft/Inventory-Management-for-IoT-Connected-Coolers-Solution-Accelerator/releases.atom
Azure-Samples/key-vault-node-authentication,samples,master,https://github.com/Azure-Samples/key-vault-node-authentication/commits/master.atom,https://github.com/Azure-Samples/key-vault-node-authentication/releases.atom
Azure-Samples/key-vault-node-recovery,samples,master,https://github.com/Azure-Samples/key-vault-node-recovery/commits/master.atom,https://github.com/Azure-Samples/key-vault-node-recovery/releases.atom
Azure-Samples/iot-edge-complementary-code,samples,master,https://github.com/Azure-Samples/iot-edge-complementary-code/commits/master.atom,https://github.com/Azure-Samples/iot-edge-complementary-code/releases.atom
Azure-Samples/js-e2e-graphql-nextjs-triviagame,samples,main,https://github.com/Azure-Samples/js-e2e-graphql-nextjs-triviagame/commits/main.atom,https://github.com/Azure-Samples/js-e2e-graphql-nextjs-triviagame/releases.atom
Azure-Samples/compute-node-msi-vm,samples,master,https://github.com/Azure-Samples/compute-node-msi-vm/commits/master.atom,https://github.com/Azure-Samples/compute-node-msi-vm/releases.atom
Azure-Samples/compute-node-manage-vm,samples,master,https://github.com/Azure-Samples/compute-node-manage-vm/commits/master.atom,https://github.com/Azure-Samples/compute-node-manage-vm/releases.atom
Azure-Samples/azure-sdk-for-js-storage-blob-redundant,samples,master,https://github.com/Azure-Samples/azure-sdk-for-js-storage-blob-redundant/commits/master.atom,https://github.com/Azure-Samples/azure-sdk-for-js-storage-blob-redundant/releases.atom
Azure-Samples/azure-sdk-for-js-storage-blob-upload-download,samples,master,https://github.com/Azure-Samples/azure-sdk-for-js-storage-blob-upload-download/commits/master.atom,https://github.com/Azure-Samples/azure-sdk-for-js-storage-blob-upload-download/releases.atom
Azure-Samples/hybrid-storage-nodejs-create-storageaccount,samples,master,https://github.com/Azure-Samples/hybrid-storage-nodejs-create-storageaccount/commits/master.atom,https://github.com/Azure-Samples/hybrid-storage-nodejs-create-storageaccount/releases.atom
Azure-Samples/key-vault-node-storage-accounts,samples,master,https://github.com/Azure-Samples/key-vault-node-storage-accounts/commits/master.atom,https://github.com/Azure-Samples/key-vault-node-storage-accounts/releases.atom
microsoft/onnxruntime-web-demo,samples,main,https://github.com/microsoft/onnxruntime-web-demo/commits/main.atom,https://github.com/microsoft/onnxruntime-web-demo/releases.atom
Azure/azure-storage-js,docs,master,https://github.com/Azure/azure-storage-js/commits/master.atom,https://github.com/Azure/azure-storage-js/releases.atom
Azure-Samples/Serverless-File-Validation,samples,main,https://github.com/Azure-Samples/Serverless-File-Validation/commits/main.atom,https://github.com/Azure-Samples/Serverless-File-Validation/releases.atom
Azure-Samples/openhack-production,samples,master,https://github.com/Azure-Samples/openhack-production/commits/master.atom,https://github.com/Azure-Samples/openhack-production/releases.atom
MicrosoftDocs/mslearn-n-tier-architecture,docs,master,https://github.com/MicrosoftDocs/mslearn-n-tier-architecture/commits/master.atom,https://github.com/MicrosoftDocs/mslearn-n-tier-architecture/releases.atom
MicrosoftDocs/mslearn-the-mojifier,docs,master,https://github.com/MicrosoftDocs/mslearn-the-mojifier/commits/master.atom,https://github.com/MicrosoftDocs/mslearn-the-mojifier/releases.atom
Azure-Samples/storage-blob-resize-function-node,samples,master,https://github.com/Azure-Samples/storage-blob-resize-function-node/commits/master.atom,https://github.com/Azure-Samples/storage-blob-resize-function-node/releases.atom
Azure-Samples/locks-dotnet-manage-locks,samples,master,https://github.com/Azure-Samples/locks-dotnet-manage-locks/commits/master.atom,https://github.com/Azure-Samples/locks-dotnet-manage-locks/releases.atom
Azure-Samples/aad-dotnet-manage-users-groups-and-roles,samples,master,https://github.com/Azure-Samples/aad-dotnet-manage-users-groups-and-roles/commits/master.atom,https://github.com/Azure-Samples/aad-dotnet-manage-users-groups-and-roles/releases.atom
Azure-Samples/aci-dotnet-manage-container-instances-2,samples,master,https://github.com/Azure-Samples/aci-dotnet-manage-container-instances-2/commits/master.atom,https://github.com/Azure-Samples/aci-dotnet-manage-container-instances-2/releases.atom
Azure-Samples/application-gateway-dotnet-manage-simple-application-gateways,samples,master,https://github.com/Azure-Samples/application-gateway-dotnet-manage-simple-application-gateways/commits/master.atom,https://github.com/Azure-Samples/application-gateway-dotnet-manage-simple-application-gateways/releases.atom
Azure-Samples/compute-dotnet-manage-resources-from-vm-with-msi-in-aad-group,samples,master,https://github.com/Azure-Samples/compute-dotnet-manage-resources-from-vm-with-msi-in-aad-group/commits/master.atom,https://github.com/Azure-Samples/compute-dotnet-manage-resources-from-vm-with-msi-in-aad-group/releases.atom
Azure-Samples/cosmosdb-dotnet-create-documentdb-and-configure-for-high-availability,samples,master,https://github.com/Azure-Samples/cosmosdb-dotnet-create-documentdb-and-configure-for-high-availability/commits/master.atom,https://github.com/Azure-Samples/cosmosdb-dotnet-create-documentdb-and-configure-for-high-availability/releases.atom
Azure-Samples/acs-dotnet-manage-azure-container-service-with-docker-swarm-orchestrator,samples,master,https://github.com/Azure-Samples/acs-dotnet-manage-azure-container-service-with-docker-swarm-orchestrator/commits/master.atom,https://github.com/Azure-Samples/acs-dotnet-manage-azure-container-service-with-docker-swarm-orchestrator/releases.atom
Azure-Samples/aad-dotnet-manage-service-principals,samples,master,https://github.com/Azure-Samples/aad-dotnet-manage-service-principals/commits/master.atom,https://github.com/Azure-Samples/aad-dotnet-manage-service-principals/releases.atom
Azure-Samples/network-dotnet-manage-express-route,samples,master,https://github.com/Azure-Samples/network-dotnet-manage-express-route/commits/master.atom,https://github.com/Azure-Samples/network-dotnet-manage-express-route/releases.atom
Azure-Samples/aks-dotnet-manage-kubernetes-cluster,samples,master,https://github.com/Azure-Samples/aks-dotnet-manage-kubernetes-cluster/commits/master.atom,https://github.com/Azure-Samples/aks-dotnet-manage-kubernetes-cluster/releases.atom
Azure-Samples/cosmosdb-dotnet-create-documentdb-and-get-mongodb-connection-string,samples,master,https://github.com/Azure-Samples/cosmosdb-dotnet-create-documentdb-and-get-mongodb-connection-string/commits/master.atom,https://github.com/Azure-Samples/cosmosdb-dotnet-create-documentdb-and-get-mongodb-connection-string/releases.atom
Azure-Samples/aci-dotnet-manage-container-instances-1,samples,master,https://github.com/Azure-Samples/aci-dotnet-manage-container-instances-1/commits/master.atom,https://github.com/Azure-Samples/aci-dotnet-manage-container-instances-1/releases.atom
Azure-Samples/azure-data-share-dotnet-api-sample,samples,master,https://github.com/Azure-Samples/azure-data-share-dotnet-api-sample/commits/master.atom,https://github.com/Azure-Samples/azure-data-share-dotnet-api-sample/releases.atom
Azure-Samples/application-gateway-dotnet-manage-application-gateways,samples,master,https://github.com/Azure-Samples/application-gateway-dotnet-manage-application-gateways/commits/master.atom,https://github.com/Azure-Samples/application-gateway-dotnet-manage-application-gateways/releases.atom
Azure-Samples/cosmosdb-dotnet-create-documentdb-and-configure-for-eventual-consistency,samples,master,https://github.com/Azure-Samples/cosmosdb-dotnet-create-documentdb-and-configure-for-eventual-consistency/commits/master.atom,https://github.com/Azure-Samples/cosmosdb-dotnet-create-documentdb-and-configure-for-eventual-consistency/releases.atom
Azure-Samples/managed-disk-dotnet-create-virtual-machine-using-specialized-disk-from-VHD,samples,master,https://github.com/Azure-Samples/managed-disk-dotnet-create-virtual-machine-using-specialized-disk-from-VHD/commits/master.atom,https://github.com/Azure-Samples/managed-disk-dotnet-create-virtual-machine-using-specialized-disk-from-VHD/releases.atom
Azure-Samples/aad-dotnet-manage-passwords,samples,master,https://github.com/Azure-Samples/aad-dotnet-manage-passwords/commits/master.atom,https://github.com/Azure-Samples/aad-dotnet-manage-passwords/releases.atom
Azure-Samples/cosmosdb-dotnet-create-documentdb-and-configure-firewall,samples,master,https://github.com/Azure-Samples/cosmosdb-dotnet-create-documentdb-and-configure-firewall/commits/master.atom,https://github.com/Azure-Samples/cosmosdb-dotnet-create-documentdb-and-configure-firewall/releases.atom
Azure-Samples/batchai-dotnet-run-batchai-job,samples,master,https://github.com/Azure-Samples/batchai-dotnet-run-batchai-job/commits/master.atom,https://github.com/Azure-Samples/batchai-dotnet-run-batchai-job/releases.atom
Azure-Samples/aci-dotnet-create-container-groups,samples,master,https://github.com/Azure-Samples/aci-dotnet-create-container-groups/commits/master.atom,https://github.com/Azure-Samples/aci-dotnet-create-container-groups/releases.atom
Azure-Samples/app-service-msi-keyvault-dotnet,samples,master,https://github.com/Azure-Samples/app-service-msi-keyvault-dotnet/commits/master.atom,https://github.com/Azure-Samples/app-service-msi-keyvault-dotnet/releases.atom
microsoft/AzureBotServices-scenarios,samples,master,https://github.com/microsoft/AzureBotServices-scenarios/commits/master.atom,https://github.com/microsoft/AzureBotServices-scenarios/releases.atom
Azure-Samples/compute-dotnet-manage-vm,samples,master,https://github.com/Azure-Samples/compute-dotnet-manage-vm/commits/master.atom,https://github.com/Azure-Samples/compute-dotnet-manage-vm/releases.atom
Azure-Samples/quickstart-spring-data-r2dbc-postgresql,samples,master,https://github.com/Azure-Samples/quickstart-spring-data-r2dbc-postgresql/commits/master.atom,https://github.com/Azure-Samples/quickstart-spring-data-r2dbc-postgresql/releases.atom
Azure-Samples/quickstart-spring-data-r2dbc-mysql,samples,master,https://github.com/Azure-Samples/quickstart-spring-data-r2dbc-mysql/commits/master.atom,https://github.com/Azure-Samples/quickstart-spring-data-r2dbc-mysql/releases.atom
Azure-Samples/quickstart-spring-data-r2dbc-sql-server,samples,master,https://github.com/Azure-Samples/quickstart-spring-data-r2dbc-sql-server/commits/master.atom,https://github.com/Azure-Samples/quickstart-spring-data-r2dbc-sql-server/releases.atom
